timestamp,question,answers/0/text,answers/0/correct,answers/0/choice,answers/1/text,answers/1/correct,answers/2/text,answers/2/correct,answers/3/text,answers/3/correct
2018-03-27 19:06:30,Legal work done without charging a fee is known as what?,Habeas corpus,false,A,Affidavit,false,Pro bono,true,,
2018-03-27 19:10:32,Which of these men has been knighted by the Queen of England?,Keith Richards,false,A,Hugh Grant,false,Rudy Giuliani,true,,
2018-03-27 19:12:40,Which of these hit rock songs did NOT appear on a debut album?,Last Nite,false,A,Buddy Holly,false,Wonderwall,true,,
2018-03-28 01:05:03,Street art that involves spraying paint on walls is known as what?,Peter Griffin,false,A,Giraffe,false,Graffiti,true,,
2018-03-28 01:07:21,The flight recorder known as the airplane “black box” is typically what color?,Green,false,A,Black,false,Orange,true,,
2018-03-28 01:08:06,Which of these U.S. national parks is home to a supervolcano?,Yosemite,false,A,Zion,false,Yellowstone,true,,
2018-03-28 01:10:19,Which of these Broadway productions ran for the most shows?,Cats,false,A,Les Misérables,false,Chicago,true,,
2018-03-28 01:11:06,"In cooking, what do chefs set up before they make a meal?",Mise-en-chine,false,A,Mise-en-scène,false,Mise-en-place,true,,
2018-03-28 01:13:54,Which of these celebrities owns an island near the location of the doomed Fyre Festival?,Ja Rule,false,A,Steve Martin,false,Tyler Perry,true,,
2018-03-28 19:04:26,What is the main ingredient in ketchup?,Atlantic cod,false,A,Melted copper,false,Tomatoes,true,,
2018-03-29 01:13:47,Which of these is NOT an example of a redundant acronym?,PIN number,false,A,ATM machine,false,PEZ dispenser,true,,
2018-03-29 01:17:36,"Closely tied to “perestroika,” what does the Russian word “glasnost” mean?",Economics,false,A,Restructuring,false,Openness,true,,
2018-03-29 01:20:37,The founder of which of these startups has more Twitter followers than Mark Zuckerberg?,Dropbox,false,A,WhatsApp,false,Box,true,,
2018-03-29 01:24:38,"In “Dirty Dancing,” what does Patrick Swayze say right after declaring, “Nobody puts baby in a corner”?",Nobody,false,A,Ready?,false,Come on,true,,
2018-03-29 19:04:02,What kind of salad normally contains the most lettuce?,Potato salad,false,A,Fruit salad,false,Caesar salad,true,,
2018-03-29 19:05:07,"In the NCAA Basketball Tournament, the last four teams alive are known as the what?",Lone Survivors,false,A,Grand Slams,false,Final Four,true,,
2018-03-29 19:05:45,What pedal is usually missing from a car with automatic transmission?,Brake,false,A,Gas,false,Clutch,true,,
2018-03-29 19:06:20,Which famous character does NOT grow larger by interacting with a mushroom?,Alice in Wonderland,false,A,Nintendo's Mario,false,Thumbelina,true,,
2018-03-29 19:08:54,What type of medical treatment gets its name from the Latin for “I shall please”?,Analgesic,false,A,Narcotic,false,Placebo,true,,
2018-03-29 19:12:00,Which of these is NOT a kind of apple?,Dog's Snout,false,A,Bloody Ploughman,false,Everett's Knave,true,,
2018-03-30 01:04:40,"By definition, a person who cuts hair is often referred to as what?",Birder,false,A,Bugbear,false,Barber,true,,
2018-03-30 01:08:09,Who made the gaming console that indicated a breakdown with the “red ring of death?”`,Sony,false,A,Nintendo,false,Microsoft,true,,
2018-03-30 01:08:42,The director of “Mad Max: Fury Road” also directed which of these movies?,Borat,false,A,Live Free or Die Hard,false,Babe: Pig in the City,true,,
2018-03-30 01:09:23,Which of these people is NOT an inductee into the Internet Hall of Fame?,Tim Berners-Lee,false,A,Al Gore,false,Steve Jobs,true,,
2018-03-30 19:07:08,The Cy Young Award is given each year to Major League Baseball's best what?,Mascots,false,A,Fans,false,Pitchers,true,,
2018-03-30 19:07:52,"When it comes to mail, what does the Z in “ZIP Code” stand for?",Zoom,false,A,Zero,false,Zone,true,,
2018-03-30 19:10:00,The Latin phrase “tempus fugit” literally translates to what?,Buyer beware,false,A,Come together,false,Time flies,true,,
2018-03-30 19:12:02,Which of these states borders the Hawkeye State?,The Volunteer State,false,A,The Peace Garden State,false,The Show Me State,true,,
2018-03-30 19:14:02,Adam Sandler did NOT receive a Kids Choice Award for his work in which movie?,Mr. Deeds,false,A,Grown Ups 2,false,Happy Gilmore,true,,
2018-03-31 01:06:04,In which of these sports can a player NOT get a strike?,Bowling,false,A,Baseball,false,Basketball,true,,
2018-03-31 01:10:38,The co-creator of the first baby monitor was recruited after his design of what?,Portable radio,false,A,Crib,false,Coffee table,true,,
2018-04-01 01:07:31,Which of these foods is NOT a type of onion?,Scallion,false,A,Shallot,false,Scallop,true,,
2018-04-02 01:06:17,Snorkelers in the water are most likely to wear what on their feet?,Clown shoes,false,A,Stiletto heels,false,Swim fins,true,,
2018-04-02 01:10:51,Which of these punctuation marks can be found in an interrobang?,Ampersand,false,A,Pound sign,false,Question mark,true,,
2018-04-02 01:11:30,Which of these countries celebrates Easter with both an Easter Bunny and an Easter Bilby?,Sweden,false,A,Canada,false,Australia,true,,
2018-04-02 01:12:14,The music of Rick Astley played a direct role in bringing down the leader of what country?,Libya,false,A,Venezuela,false,Panama,true,,
2018-04-02 19:05:17,Las Vegas welcomes visitors with an iconic sign that declares the city is what?,Historic,false,A,Scenic,false,Fabulous,true,,
2018-04-02 19:08:50,Project Star Gate was once a secret government program researching what?,Cryptozoology,false,A,Ghosts,false,ESP,true,,
2018-04-02 19:09:15,A 1939 Supreme Court decision ruled against workers taking part in what kind of strike?,Walkout,false,A,Labor slowdown,false,Sit-down,true,,
2018-04-02 19:10:13,Which of these is NOT an ongoing award given to professional cartoonists?,Harvey,false,A,Reuben,false,Segar,true,,
2018-04-02 19:11:24,The title of a 1975 best-seller by Stephen King appears in the lyrics of what hip-hop hit?,99 Problems,false,A,Anaconda,false,Lose Yourself,true,,
2018-04-03 01:03:44,The phrase “hit the hay” generally means you are about to do what?,Speak in tongues,false,A,Slamdance,false,Sleep,true,,
2018-04-03 01:05:58,Pink Floyd's “Dark Side of the Moon” most famously syncs with what movie?,The Empire Strikes Back,false,A,Apollo 13,false,The Wizard of Oz,true,,
2018-04-03 01:07:20,Which of these demonstrates heliotropism?,Polarized sunglasses,false,A,Suntan lotion,false,Sunflowers,true,,
2018-04-03 01:08:27,In 1982 U.S. regulators began allowing American trains to phase out what?,Ham radios,false,A,Smoking cars,false,Cabooses,true,,
2018-04-05 19:06:25,"According to the cartoon's theme song, what made Clifford the Big Red Dog so big?",Acromegaly,false,A,Radiation,false,Emily Elizabeth's love,true,,
2018-04-05 19:07:57,Which of these words is considered a contronym?,Waste,false,A,Dart,false,Seed,true,,
2018-04-05 19:11:43,The Declaration of Independence was NOT signed by which of these people?,John Adams,false,A,Josiah Bartlett,false,George Washington,true,,
2018-04-06 01:04:50,Which of these are commonly worn to bed?,Oven mitts,false,A,Overalls,false,Pajamas,true,,
2018-04-06 01:05:22,Which of these is a common type of flying insect?,Fumblebee,false,A,Mumblebee,false,Bumblebee,true,,
2018-04-06 01:07:57,Which of these is NOT one of the Benelux nations?,Belgium,false,A,Netherlands,false,Liechtenstein,true,,
2018-04-06 01:11:58,Michael Douglas's first Oscar was for a film set where?,Investment Bank,false,A,Battlefield,false,Mental Institution,true,,
2018-04-06 01:13:13,Which of these sports typically uses the heaviest standard ball?,Cricket,false,A,Baseball,false,Fast-pitch softball,true,,
2018-04-06 19:07:34,Which of these Ivy League schools is situated farthest north?,Brown,false,A,Cornell,false,Dartmouth,true,,
2018-04-06 19:08:11,Which of these European nations currently has a king?,Finland,false,A,Austria,false,Belgium,true,,
2018-04-06 19:08:55,"The voice of what “Toy Story” character also played the titular role in ""Sully""?",Slinky Dog,false,A,Buzz Lightyear,false,Woody,true,,
2018-04-06 19:09:34,Which author's breakout success was an essay about working at Macy's?,David Eggers,false,A,David Foster Wallace,false,David Sedaris,true,,
2018-04-06 19:10:15,Which state's most populated city has the most people?,Colorado,false,A,Maryland,false,Ohio,true,,
2018-04-06 19:13:08,Which of these candies was introduced first?,Life Savers,false,A,Charleston Chew,false,Tootsie Rolls,true,,
2018-04-07 01:06:03,What advice would you most likely get from an orthodontist?,Dye your hair,false,A,Finish that screenplay,false,Floss regularly,true,,
2018-04-07 01:06:37,Which of these names also refers specifically to a male duck?,Meek,false,A,Mill,false,Drake,true,,
2018-04-07 01:07:23,Which magazine is known for its annual ranking of the 400 wealthiest Americans?,Financial Times,false,A,Fortune,false,Forbes,true,,
2018-04-07 01:10:12,"To Londoners, the board game Americans know as “Clue” is known as what?",Cluewho,false,A,Cluetime,false,Cluedo,true,,
2018-04-07 01:10:54,Eggs Benedict made with crab meat instead of ham is commonly known as what?,Eggs Juno,false,A,Eggs Poseidon,false,Eggs Neptune,true,,
2018-04-07 01:11:42,The name of the famous satellite “Sputnik” roughly translates to what?,Sky walker,false,A,View tomorrow,false,Travel companion,true,,
2018-04-07 01:13:37,A son of Rutherford B. Hayes co-founded a company that invented what household item?,Brillo pad,false,A,Vacuum cleaner,false,D battery,true,,
2018-04-08 01:04:39,Which is a consequence of letting iron get wet?,Common cold,false,A,Shrinkage,false,Rust,true,,
2018-04-08 01:06:22,"Created in a 1970 contest, the universal recycling symbol depicts what?",Crumpled-up paper,false,A,Tree inside a circle,false,Three arrows,true,,
2018-04-08 01:09:27,“Sphenopalatine ganglioneuralgia” is the scientific term for what?,Severe embarrassment,false,A,Absentmindedness,false,Ice cream headache,true,,
2018-04-08 01:10:56,The Beatles song “Glass Onion” does NOT refer to which earlier Beatles song?,I Am the Walrus,false,A,Lady Madonna,false,A Day in the Life,true,,
2018-04-09 01:09:25,"When spelled out, what is the only number whose letters appear in alphabetical order?",11,false,A,4,false,40,true,,
2018-04-09 01:10:05,The titles of most Sherlock Holmes stories begin with what three words?,The Mystery of,false,A,The Case of,false,The Adventure of,true,,
2018-04-09 01:12:24,A famous 1977 FBI sting to unmask KGB operatives had what curious name?,Moscow-Mule,false,A,Fancy-Bear,false,Lemon-Aid,true,,
2018-04-09 01:13:01,Which singer does NOT have a star on the Hollywood Walk of Fame?,Janet Jackson,false,A,Celine Dion,false,Madonna,true,,
2018-04-09 19:06:36,"When in flight, what letter of the alphabet do migrating geese most commonly form?",T,false,A,X,false,V,true,,
2018-04-09 19:07:17,Which of these is the name of a real chemical element?,Byzantium,false,A,Adamantium,false,Titanium,true,,
2018-04-09 19:09:37,Which profession would normally use a Bristol board?,Chemist,false,A,Gardener,false,Artist,true,,
2018-04-09 19:13:06,"In Canada's national anthem, what word is used to describe Canadian hearts?",True,false,A,Strong,false,Glowing,true,,
2018-04-10 01:05:10,"In anatomy, different parts of an organism are often separated by what?",White picket fences,false,A,Limousine partitions,false,Membranes,true,,
2018-04-10 01:07:51,Which of these materials is most commonly used as a plant fertilizer?,Toothpaste,false,A,Glass,false,Eggshells,true,,
2018-04-10 01:09:10,A late 19th-century essay introduced the concept of brunch as a way to address what?,Loss of appetite,false,A,Lack of funds,false,Hangover,true,,
2018-04-10 01:10:53,"When read as a Roman numeral, which president's middle initial has a value of 1000?",James Polk,false,A,Dwight Eisenhower,false,Richard Nixon,true,,
2018-04-10 01:13:45,Which of these bands did NOT play at the inaugural Coachella festival?,Beck,false,A,Tool,false,Radiohead,true,,
2018-04-10 19:04:03,Which of these is a common circus act?,DJ battle,false,A,History lecture,false,Human cannonball,true,,
2018-04-10 19:06:43,What is the official language of Brazil?,Spanish,false,A,French,false,Portuguese,true,,
2018-04-10 19:07:23,Which of the following pastas literally translates to “little ears”?,Rotelle,false,A,Ricciolini,false,Orecchiette,true,,
2018-04-10 19:08:44,What shape are the faces of an octahedron?,Trapezoids,false,A,Pentagons,false,Triangles,true,,
2018-04-10 19:09:30,Which is NOT the name of a Marx Brother?,Zeppo,false,A,Gummo,false,Jocko,true,,
2018-04-10 19:11:04,Which US state's capital lies at the highest altitude?,Colorado,false,A,Wyoming,false,New Mexico,true,,
2018-04-10 19:11:51,What did Mr. Potato Head give to C. Everett Koop at a 1980s press event?,Plant,false,A,Plaque,false,Pipe,true,,
2018-04-11 01:04:03,Which of these is the name of an island in Hawaii?,Australia,false,A,Iceland,false,Maui,true,,
2018-04-11 01:04:39,"In a humorous saying for British nobility, the second-born child is known as the what?",Flair,false,A,Cher,false,Spare,true,,
2018-04-11 01:06:17,"Thanks to an old process for quick copying, architectural plans are traditionally what color?",Black,false,A,Orange,false,Blue,true,,
2018-04-11 01:08:14,"During World War I, what dog breed was widely renamed “liberty hound” in the US?",Golden Retriever,false,A,English Mastiff,false,Wiener dog,true,,
2018-04-11 01:10:59,Which pair of nations has units of currency with the same name?,Egypt / Australia,false,A,Fiji / Gabon,false,India / Seychelles,true,,
2018-04-11 20:17:55,The biggest lake in the US borders which of these states?,Illinois,false,A,Iowa,false,Wisconsin,true,,
2018-04-11 20:19:35,Where is the largest sawgrass prairie in North America?,Montana,false,A,Arkansas,false,Florida,true,,
2018-04-11 20:22:49,Which of these is NOT a word in the gene-editing acronym CRISPR?,Palindromic,false,A,Repeats,false,Sequence,true,,
2018-04-11 20:23:43,Koko the gorilla is famous for doing which of these things?,Knowing her birthday,false,A,Meeting a US president,false,Keeping a pet,true,,
2018-04-11 20:27:08,Which of these synonyms for “big” traces its roots to the biggest country on Earth?,Behemoth,false,A,Gargantuan,false,Mammoth,true,,
2018-04-12 01:05:31,"In a popular saying, “a picture is worth a thousand” what?",Photoshop tweaks,false,A,Bitcoins,false,Words,true,,
2018-04-12 01:08:34,Passing a soccer ball through an opponent's legs is known as a what?,Peppercorn,false,A,Star anise,false,Nutmeg,true,,
2018-04-12 01:09:12,Which of these major cities is NOT a state capital?,Boston,false,A,Denver,false,Detroit,true,,
2018-04-12 01:10:00,Rockstar Games has produced two video games based on which film franchise?,The Fast and the Furious,false,A,Shrek,false,Austin Powers,true,,
2018-04-12 01:11:41,The reality show “Strange Love” starred a founding member of what hip-hop act?,Run-DMC,false,A,Wu-Tang Clan,false,Public Enemy,true,,
2018-04-12 19:10:26,Which of these animals is NOT known to have passed the mirror self-recognition test?,Magpie,false,A,Dolphin,false,Gibbon,true,,
2018-04-13 01:05:18,Which of these cinnamons is typically found at the supermarket?,Cinnamon seeds,false,A,Cinnamon bricks,false,Cinnamon sticks,true,,
2018-04-13 01:05:54,“Le Monde” is a daily newspaper based in what capital city?,Rome,false,A,Madrid,false,Paris,true,,
2018-04-13 01:08:46,The DARPA project “FastRunner” is a robot whose design resembles what speedy animal?,Tiger,false,A,Dog,false,Ostrich,true,,
2018-04-13 01:09:20,Which of these culinary terms is also the name of an active volcano?,Fra Diavolo,false,A,Marsala,false,Stromboli,true,,
2018-04-13 19:04:56,What common term means a prying or interfering person?,Bossybaby,false,A,Buzzybiddy,false,Busybody,true,,
2018-04-13 19:07:28,What is the island containing Haiti and the Dominican Republic called?,Dominica,false,A,New Providence,false,Hispaniola,true,,
2018-04-13 19:11:00,Which of these is a bone in the human body AND a geometric form?,Ethmoid,false,A,Rhomboid,false,Trapezium,true,,
2018-04-14 01:07:09,What device is used to amplify sound?,Micrometer,false,A,Microscope,false,Microphone,true,,
2018-04-14 01:07:58,What sport usually has higher numbers in the final score than the other two?,Soccer,false,A,Football,false,Basketball,true,,
2018-04-14 01:11:12,What is the literal translation of the pope's Twitter handle?,The Lord's voice,false,A,Pope 26,false,Bridge-builder,true,,
2018-04-15 01:10:10,"In meteorology, okta units measure which of these things?",Wind speed,false,A,Barometric pressure,false,Cloudiness,true,,
2018-04-15 01:11:33,Which of the following countries sets speed limits in miles per hour?,Canada,false,A,India,false,Britain,true,,
2018-04-19 19:05:05,Which of these words is also a common term in arithmetic?,Discord,false,A,Dissolution,false,Division,true,,
2018-04-19 19:06:13,Which Reese Witherspoon movie has gotten a Broadway musical adaptation?,Election,false,A,Walk the Line,false,Legally Blonde,true,,
2018-04-19 19:07:39,The name of a facility for mentally ill foes of Batman is taken from a story by what author?,HG Wells,false,A,HL Mencken,false,HP Lovecraft,true,,
2018-04-20 01:10:40,"In writing, what set of rules regulates the order of words?",Spelling,false,A,Arithmetic,false,Syntax,true,,
2018-04-20 01:11:58,Which of these singers referred to himself as “the Lizard King”?,Gene Simmons,false,A,Steven Tyler,false,Jim Morrison,true,,
2018-04-20 01:13:32,"When referring to cameras, which of these words is part of the acronym DSLR?",Light,false,A,Direct,false,Single,true,,
2018-04-20 19:07:27,"Along with California, what state was the first to pass a medical marijuana proposition?",Alaska,false,A,Colorado,false,Arizona,true,,
2018-04-20 19:09:24,“Here Comes the Bride” was written by the composer of which opera?,Don Giovanni,false,A,Carmen,false,Tristan and Isolde,true,,
2018-04-20 19:10:28,Which of these dishes would most likely NOT be served at Buckingham Palace?,Bananas Foster,false,A,Crepes Suzette,false,Lobster bisque,true,,
2018-04-21 01:07:44,What internet term is named for a mythical creature?,Noob,false,A,Spam,false,Troll,true,,
2018-04-21 01:08:44,What does the “S” stand for in the government agency TSA?,Screening,false,A,Safety,false,Security,true,,
2018-04-21 01:11:38,In which discipline are you most likely to learn about morphemes?,Nuclear chemistry,false,A,Marine biology,false,Linguistics,true,,
2018-04-21 01:12:15,"When ranking the seven continents by population, which is in the exact middle?",Europe,false,A,South America,false,North America,true,,
2018-04-21 01:13:05,Which show did NOT feature a main cast member who played one of Jerry's girlfriends on “Seinfeld”?,Friends,false,A,Gilmore Girls,false,Wings,true,,
2018-04-22 01:04:13,Which of these awards is given to the NBA's best first-year player?,America's Cup,false,A,Independent Spirit Award,false,Rookie of the Year,true,,
2018-04-22 01:06:54,"Of the following cities, which is farthest west?",Los Angeles,false,A,Boise,false,Reno,true,,
2018-04-23 01:08:10,"According to the author of “Harry Potter,” where is Hogwarts?",Ireland,false,A,England,false,Scotland,true,,
2018-04-23 01:12:17,"When the US dollar currency was created, what was its value pegged to?",Price of gold,false,A,French franc,false,Spanish silver dollar,true,,
2018-04-23 19:04:42,What is the term for illegally crossing the street while not at a crosswalk?,Joewalking,false,A,Mikewalking,false,Jaywalking,true,,
2018-04-23 19:06:01,The camera was first featured in which iPhone model?,iPhone 3GS,false,A,iPhone 3G,false,First generation iPhone,true,,
2018-04-23 19:06:43,"According to lore, what did the Sphinx ask for before allowing visitors into Thebes?",Offer a gift,false,A,Pay a toll,false,Answer a riddle,true,,
2018-04-23 19:08:45,Which of these US states does NOT have a sales tax?,Ohio,false,A,Oklahoma,false,Oregon,true,,
2018-04-23 19:11:46,"In the children's book, which of these foods did “The Very Hungry Caterpillar” eat?",Banana,false,A,Pizza,false,Cupcake,true,,
2018-04-24 01:04:59,A catchy song is sometimes referred to as what?,Hair tarantula,false,A,Face-spider,false,Earworm,true,,
2018-04-24 01:06:13,The longest side of a right triangle is called the what?,Hypotension,false,A,Hypothalamus,false,Hypotenuse,true,,
2018-04-24 01:09:05,Which of these celebrities is NOT mentioned by name in LFO's “Summer Girls”?,Michael J. Fox,false,A,Macaulay Culkin,false,Vanilla Ice,true,,
2018-04-24 19:05:07,Which of these words is a synonym for “unstable”?,Trickle,false,A,Sickle,false,Fickle,true,,
2018-04-24 19:05:47,NASA's Curiosity Rover was built to explore the surface of what?,The moon,false,A,Jupiter,false,Mars,true,,
2018-04-24 19:06:29,The Golden Glove is a US prize given out to top performers in what sport?,Bowling,false,A,UFC,false,Boxing,true,,
2018-04-24 19:09:10,Meat Loaf's album “Bat Out of Hell” features songs originally written for a musical about who?,James Dean,false,A,Dracula,false,Peter Pan,true,,
2018-04-24 19:09:55,Which of these scientists has a common tie knot named in his honor?,Ernest Rutherford,false,A,Joseph Priestley,false,Lord Kelvin,true,,
2018-04-25 01:06:19,What shape best describes the USDA's current diagram of a balanced diet?,Square,false,A,Pyramid,false,Circle,true,,
2018-04-25 01:09:50,Which of these would a doctor most likely make use of?,Clinopinacoid,false,A,Xiphiplastron,false,Armamentarium,true,,
2018-04-25 19:05:02,Which of these is most likely to cause hair static?,Peeling an orange,false,A,Eating too much tuna,false,Taking off a sweater,true,,
2018-04-25 19:07:23,The 20th century US Supreme Court Justice Marshall was born with what first name?,Thoroughly,false,A,Thergood,false,Thoroughgood,true,,
2018-04-25 19:09:27,"In the film version of “Matilda,” which Olympic sport did Miss Trunchbull compete in?",Pole vault,false,A,Fencing,false,Javelin,true,,
2018-04-25 19:10:55,Which of these creatures is NOT represented by a professional Japanese baseball team?,Dragon,false,A,Carp,false,Lizard,true,,
2018-04-25 19:11:57,Denver's Union Station once banned which of these things?,Whistling,false,A,Wearing red,false,Kissing,true,,
2018-04-26 01:11:06,Which of these shows typically features voiceover narration instead of an on-screen host?,Flip or Flop,false,A,Fixer Upper,false,House Hunters,true,,
2018-04-26 03:36:21,What type of grinning animal is famously featured in “Alice's Adventures in Wonderland”?,Pig,false,A,Lizard,false,Cat,true,,
2018-04-26 03:38:26,Which of these is NOT part of the modern version of the Hippocratic Oath?,Secret-keeping,false,A,Respect for physicians,false,Punctuality,true,,
2018-04-26 03:40:22,Which of these words is NOT part of the diving acronym SCUBA?,Apparatus,false,A,Contained,false,Sport,true,,
2018-04-26 03:40:53,Which island purportedly inspired the setting for Shakespeare's “The Tempest”?,Montserrat,false,A,Anguilla,false,Bermuda,true,,
2018-04-26 03:41:48,The acclaimed author of “The Year of Magical Thinking” has appeared in ads for what fashion brand?,Givenchy,false,A,Chanel,false,Céline,true,,
2018-04-26 19:04:29,A single piece of clothing that covers the entire body is called what?,Whatsie,false,A,Whosie,false,Onesie,true,,
2018-04-26 19:09:09,The Swiss Open has twice given out which of these to a top tennis player?,Giant cheese wheel,false,A,Tuft of Swiss grass,false,Cow,true,,
2018-04-27 01:05:48,"What is a derisive name for a large, generic suburban home?",Piazza Hut,false,A,Burger Realm,false,McMansion,true,,
2018-04-27 01:13:03,"Rumored to be made of unicorn horns, the throne chair of Denmark is actually made of what?",Horse bones,false,A,White quartz,false,Narwhal tusks,true,,
2018-04-27 19:04:13,Which machine would you most likely find in a gym?,Karaoke machine,false,A,Deep fryer,false,Treadmill,true,,
2018-04-27 19:04:50,"According to an old saying, “You can't judge a book by its” what?",Index,false,A,Klout Score,false,Cover,true,,
2018-04-27 19:05:22,Which of these is the name of a famous cartoon chipmunk?,Mickey,false,A,Goofy,false,Alvin,true,,
2018-04-27 19:08:04,Which of these islands is in the Caribbean?,Bora Bora,false,A,Seychelles,false,Saint Lucia,true,,
2018-04-28 01:07:03,Which of these is considered “higher” mathematics?,Arithmetic,false,A,Area of a square,false,Vector calculus,true,,
2018-04-28 01:07:39,Which of these is NOT one of Switzerland's official languages?,French,false,A,Italian,false,Dutch,true,,
2018-04-28 01:11:52,Which of these is the title of only one book of the Bible?,Kings,false,A,Chronicles,false,Judges,true,,
2018-04-29 01:05:33,"By definition, a hotel room advertised as having AC has what?",Alive cockroaches,false,A,Almond cookies,false,Air conditioning,true,,
2018-04-29 01:10:14,Which cartoon character made his first TV appearance in an ad for a fruit juice?,Squidward Tentacles,false,A,Snoopy,false,Doug Funnie,true,,
2018-04-29 01:12:42,The final words of which famous poem are written in the Sanskrit language?,Ozymandias,false,A,The New Colossus,false,The Waste Land,true,,
2018-04-30 01:05:36,A person who can't decide something is said to be “sitting on the” what?,Blockchain,false,A,Dock of the bay,false,Fence,true,,
2018-04-30 01:06:07,"When referring to the rodent, which of these is the correct plural form of “mouse”?",Mouses,false,A,Octopi,false,Mice,true,,
2018-04-30 01:07:33,What is the capital of the North Star State?,Austin,false,A,Juneau,false,Saint Paul,true,,
2018-04-30 01:09:34,Which of these states is home to the tallest structure in the Western Hemisphere?,Washington,false,A,New York,false,North Dakota,true,,
2018-04-30 01:13:44,Which of these is a character from the 1980s cartoon series titled “Ghostbusters”?,Slimer,false,A,Ray Stantz,false,Eddie Spenser Jr.,true,,
2018-04-30 19:05:25,Which of these is the name of the ship that famously brought the Pilgrims to America?,Pacific Princess,false,A,SS Minnow,false,Mayflower,true,,
2018-04-30 19:07:25,Which sport does NOT have a US Open?,Tennis,false,A,Golf,false,Handball,true,,
2018-04-30 19:09:06,Which of these is both a body part and the phonetic pronunciation of a letter in the Hebrew alphabet?,Gimel,false,A,Heel,false,Shin,true,,
2018-04-30 19:09:45,What classic video game was partly designed by founders of Apple Computer?,Defender,false,A,Asteroids,false,Breakout,true,,
2018-04-30 19:10:29,Which city is NOT a terminus of the Panama Canal?,Colón,false,A,Panama City,false,La Chorrera,true,,
2018-05-01 01:05:19,What was the name of the wrestling giant who starred in “The Princess Bride”?,Gerry,false,A,Mitch,false,André,true,,
2018-05-01 01:06:32,Another way to express the number 1000 is to write “ten to the” what?,Thousandth power,false,A,Tenth power,false,Third power,true,,
2018-05-01 01:09:25,From where did the Titanic originally set sail?,United States,false,A,England,false,Northern Ireland,true,,
2018-05-01 01:10:43,Which of these is actually in the country of Scotland?,County of Scotland,false,A,Scotland Yard,false,"Skye, Scotland",true,,
2018-05-01 01:11:47,"Though they all ended quickly, which of these late-night hosts had the shortest run?",Magic Johnson,false,A,Pat Sajak,false,Chevy Chase,true,,
2018-05-01 19:08:38,"In publishing, what is typically found next to “verso”?",Bolus,false,A,Menta,false,Recto,true,,
2018-05-01 19:09:12,Which of these dogs is thought to NOT get its name from its color?,Chocolate Lab,false,A,Golden Retriever,false,Greyhound,true,,
2018-05-01 19:09:57,The two sides of the Great Wall of China face China and what?,Russia,false,A,Mongolia,false,China,true,,
2018-05-02 01:08:37,Which of these nations shares a border with Italy?,Serbia,false,A,Slovakia,false,Slovenia,true,,
2018-05-02 01:12:01,"The phrase “always a bridesmaid, never a bride” was popularized by an ad campaign for what?",Detergent,false,A,Lingerie,false,Mouthwash,true,,
2018-05-02 19:05:00,Which of these titles typically wields the most power at a corporation?,CIO,false,A,CFO,false,CEO,true,,
2018-05-02 19:07:32,“Association football” is the British term for a sport typically known as what in the US?,Football,false,A,Rugby,false,Soccer,true,,
2018-05-03 01:06:14,What is the name of the robot that has spent more than 10 Earth years exploring Mars?,Spirit,false,A,Pathfinder,false,Opportunity,true,,
2018-05-03 01:07:31,What is the real name of the co-founder of Cash Money Records?,Dwayne Carter,false,A,Sean Combs,false,Bryan Williams,true,,
2018-05-03 19:04:20,"What cartoon character repeatedly perishes on “South Park,” only to return every time?",Darkwing Duck,false,A,Jon Snow,false,Kenny,true,,
2018-05-03 19:05:42,What animal's kid is literally called a “kid”?,Sheep,false,A,Kangaroo,false,Goat,true,,
2018-05-04 01:07:45,Which of these sci-fi movie titles is also a scientific term that applies to black holes?,Ex Machina,false,A,Solaris,false,Event Horizon,true,,
2018-05-04 01:11:27,Which of these did Beyoncé use to announce her first pregnancy?,Her official website,false,A,Instagram,false,Awards show,true,,
2018-05-04 01:12:26,"In Greek mythology, who abandoned his mother and sister to fight alongside the Trojans?",Achilles,false,A,Odysseus,false,Ares,true,,
2018-05-04 19:06:21,With which of the following artists has Sting NOT recorded a song?,Rod Stewart,false,A,Shaggy,false,Michael Bolton,true,,
2018-05-04 19:09:00,A centuries-old game called “Captain's Mistress” is now often sold under what name?,Battleship,false,A,Yahtzee,false,Connect Four,true,,
2018-05-04 19:10:27,Which of these divisions of geologic time is the shortest?,Era,false,A,Epoch,false,Age,true,,
2018-05-05 01:22:25,Which phrase consists of two football terms AND describes an arrangement of pulleys?,Snap and line,false,A,Punt and down,false,Block and tackle,true,,
2018-05-05 01:25:43,Which of these MLS soccer teams does NOT play its home games in the US?,Sounders,false,A,Timber,false,Impact,true,,
2018-05-05 01:26:27,Which of these people served as vice president under the person on the US $50 bill?,Aaron Burr,false,A,Andrew Johnson,false,Henry Wilson,true,,
2018-05-05 01:28:11,The company whose stock symbol is simply “V” mainly provides which of these?,Phone services,false,A,Cable TV,false,Financial services,true,,
2018-05-06 01:06:46,In what sport would you most likely use the term “bullseye”?,Golf,false,A,Shuffleboard,false,Darts,true,,
2018-05-06 01:07:19,The speed of sound is named for what Austrian physicist?,Hans Warp,false,A,Klaus Züm,false,Ernst Mach,true,,
2018-05-06 01:07:51,"When used as a slang term for money, how much is a “rack”?",$20,false,A,$100,false,$1000,true,,
2018-05-06 01:08:35,For what object did “Time” magazine bend the rules for its “Person of the Year” award?,Mirror,false,A,Television,false,Computer,true,,
